3114	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	None
3115	RT jrockstrom Sweden suffers tropical heat triggering social problems Warmest ever 1 degree C warmer than previous record ie follow	Kenya
3116	frommen Doodle66 sirBadd charliebadger99 TheHendawg jordanbpeterson campbellclaret In short it's bogus consensus You have to realise global warming is a vast lever of political control When I was a kid it was the coming ice age Then Thatcher wanted to close the mines and guess what  she announced global warming from fossil fuels And it stuck Funny that	Somewhere South
3117	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	South London
3118	LloydClark1 So this year is a blip Mist other years its too wet or so we keep being told If the good weather continues  suppose global warming then maybe our farm growers can change crops to those we get from Spain Italy Greece France etc wher weather is milder	my spellchecker is UlsterScots
3119	RT JohnDalton6011 Correction Right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Global Glob	South London
3120	RT hongbinhaswings ENDED GLOBAL WARMING  SOOTHED THE SUN QUENCHED EVERYONE'S THIRST  REFRESHED EVERYONE  CRISIS AVERTED  THE LEGEND IS HE	Lima, Peru
3121	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	London, England
3122	RT iwd12 Stop Global Warming and Protect Endangered Animals with a free click   via post	Boston, MA
3123	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	None
3124	RT blondediva11 It seems so unfair that this intense heat doesn't melt body fat Global warming sucks man	At the tables
3125	Its so weird how global warming works	Kaysville, UT
3126	I for one am sure relieved that global warming is a myth because whew  every sense and rational processing of available data and actual experience from being alive over the past halfcentury is doing its damnedest to convince me otherwise	Los Angeles, CA
3127	RT killafifth Lmao How do most white people find it easy to say that the oceans  ozone layer  global warming etcare fucked up bec	matrix
3128	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	None
3129	RT stevekiernan62 realDonaldTrump Always about you Fires killing families all over the world Earthquakes heatwaves what global wa	dubai
3130	RT AssaadRazzouk In July 2018 118 alltime heat records were set or tied across the globe according to the National Oceanic and Atmosph	Salisbury,MD
3131	RT ClimateExtremes Cyclones and hurricanes are moving away from the Equator by around 110km a decade due to global warming according to	Australia
3132	macsweenprue GladysB Then why do you constantly deny global warming Support coal mining Ridicule Sth Australian government Im in Switzerland at the moment and even theyve started water constrictionsSWITZERLAND	Australia
3133	Climate change Courts become a new battleground in the battle against global warming	None
3134	RT CarbonBrief The 1981 TV documentary that warned about global warming  LeoHickman	Yarm-ish
3135	RT CarbonBubble As a prolonged heatwave envelopes much of the northern hemisphere causing death and destruction through wildfires and h	Iran
3136	RT llovenature Sometimes amongst all the angry posts politics global warming and stress you just need a picture of a mouse sleeping	Pacific Northwest - Oregon
3137	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Port Talbot, Wales
3138	RT mcnees If only scientists had clearly articulated a prediction of a significant warming trend across the globe  a sort of global war	None
3139	RT TheDailyShow Tokyo is painting streets white to battle global warming and they might be onto something   Full piece	Kimberly
3140	RT AssaadRazzouk In July 2018 118 alltime heat records were set or tied across the globe according to the National Oceanic and Atmosph	None
3141	Enjoying the endless English summer Its not all sunshine the new report by the Environmental Audit Committee outlines the dark sides of the heatwave	None
3142	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	Uk in a house that says NO to Brexit.
3143	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	Exeter
3144	RT AManForOthers More polar bears have been killed by Arctic tourists than by Global Warming FYI tan123	Australia
3145	RT spectatorindex IMAGE Sculpture of 'Politicians discussing global warming' in Berlin  Credit Isaac Cordal	Bon Voyage - Pleasant Journey
3146	RT MarkThormahlen It is I promise worse than you think If your anxiety about global warming is dominated by fears of sealevel rise	Vancouver Island, BC
3147	FFS thats the last straw on this camels back They're now accussing Potus of global warming all his fault the fires in the US europe and the rest Bollocks In the Uk the army are not stock pilling food and medicine their stock pilling body bags for what may be coming war	West Midlands, England
3148	RT emorwee America's top 50 newspapers published a total of 760 articles mentioning extreme heat heat waves record heat or record tem	Gurugram Panchayat, India
3149	How about global warming	None
3150	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	Milton Keynes / London
3151	Global warming    Earthquakes   Thunder and lightning    Climate change    Cockroaches	None
3152	GLOBAL WARMING	None
3153	RT hongbinhaswings ENDED GLOBAL WARMING  SOOTHED THE SUN QUENCHED EVERYONE'S THIRST  REFRESHED EVERYONE  CRISIS AVERTED  THE LEGEND IS HE	vixxshinee
3154	RT emorwee America's top 50 newspapers published a total of 760 articles mentioning extreme heat heat waves record heat or record tem	None
3155	RT incorrectjoon joon girls are hot   joon guys are hot too   joon y is everyone hot    yoongi global warming	None
3156	Thats quite a lot of thinktanks in one building  Its almost as if each and every group funded by God alone knows who shares not just the same building but the same stupidity	Location: Licky End
3157	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	Inbhir Chluaidh
3158	RT Jackthelad1947 StopAdani NoNewCoal 4C global warming   auspol qldpol  ClimateChange  TheDrum QandA Insiders  Demand CleanEner	southern Western Australia
3159	IEA COP24 Greenpeace IRENA eia ErikSolheim Cop1 COP23 Climate Change is turning Oceans to acid It's making FISH lose the ability to smell and find FOOD A GREENPLAGUERENEWABLEENERGY BIOMASS amp BIOFUEL COP24 Burns more TREES Than all global WILDFIRES 18 million football fields of TREES a year	None
3160	RT simonahac look it was a pretty simple question insiders	None
3161	RT noturbine I highly recommend THE WIND FARM SCAM by John Etherington It's well worth reading and does a great job of explaining why wi	None
3162	RT killafifth Lmao How do most white people find it easy to say that the oceans  ozone layer  global warming etcare fucked up bec	United Kingdom
3163	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	None
3164	eebrinkenstein It has increased originally it was mostly due to human encroachment on critical habitat but also overharvesting on all fronts is having a huge impact Now those both combined with new pesticides and global warming as well as ocean acidification are really taking a toll	None
3165	RT AblazeAbintra eebrinkenstein It has increased originally it was mostly due to human encroachment on critical habitat but also overhar	None
3166	RT AssaadRazzouk In July 2018 118 alltime heat records were set or tied across the globe according to the National Oceanic and Atmosph	Aireys Inlet, Australia
3167	RT AndrewKingClim Heat extremes like we're seeing in Europe at the moment will become much more frequent and intense even at the relative	Melbourne, Australia
3168	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	Wallsend via North Kenton
3169	RT incorrectjoon joon girls are hot   joon guys are hot too   joon y is everyone hot    yoongi global warming	🐯🐥
3170	RT spectatorindex IMAGE Sculpture of 'Politicians discussing global warming' in Berlin  Credit Isaac Cordal	Lagos, Nigeria
3171	They dont blame global warmingthey blame the perpetrators Over fishing destruction of ocean wilderness due to shipping waste plastics etc We must support these groups who fight the true causes Causes are listed in order to fight the good fight	Georgia, USA
3172	RT SallyDeal4 EdnaFirePants Congress amp WH seem to be full of climatechange deniers I guess they have to keep their fossil fuel donors	Mesa, AZ
3173	RT incorrectjoon joon girls are hot   joon guys are hot too   joon y is everyone hot    yoongi global warming	[eli] he/him•they/them | 18 |
3174	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	Seattle
3175	EdKrassen Colluding is like climate change vs global warming Go ahead and say it CONSPIRING WITH THE RUSSIANS	None
3176	RT incorrectjoon joon girls are hot   joon guys are hot too   joon y is everyone hot    yoongi global warming	australia she/her
3177	RT emorwee America's top 50 newspapers published a total of 760 articles mentioning extreme heat heat waves record heat or record tem	Kind of Dilli
3178	RT MahmoodkDurrani Earth Day Celebration The Message of the day is Humanity Solidarity Friendship  No Global warming No Pollutio	Lahore, Pakistan
3179	RT Nukaq Greenland plans office in Beijing to boost trade ties with China  Beijing laid out ambitions in January to form a Polar Silk R	NE Scotland
3180	Stop Global Warming and Protect Endangered Animals with a free click   via post	Murfreesboro, TN
3181	RT JohnDalton6011 The IEA is one of 9 right wing organisations located at 55 Tufton Street SW1P 3QL  TaxPayers Alliance Vote Leave Glo	None
3182	FaithPressMedia PusciferinOz georgiedent samanthamaiden OurWatchAus felcaldwell brisbanetimes smh CricketAust So which version of the bible do you subscribe to the one written 100years after your saviours death 400 years 900 years if your god is real why doesnt it come and sit and talk with us  and fix global warming its Gods creation surely it can fix it	Walpiri Country, Gondwanaland
3183	Discusting savag stop eating african peoples food and stop contributing to global fucking warming	None
3184	RT mcnees If only scientists had clearly articulated a prediction of a significant warming trend across the globe  a sort of global war	Aachen, Germany
3185	RT antonybbarry Quote Climate models published since 1973 have generally been quite skillful in projecting future warming While some w	Pullman, WA
3186	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	New York
3187	larapinta0875 PusciferinOz georgiedent samanthamaiden OurWatchAus felcaldwell brisbanetimes smh CricketAust The versions you've mentioned don't exist There's one Bible and various translations of it into other languages You're simply ignorant of the history of the transmission of the text If God real why global warming That's not an argument  Liam	None
